100
0,1.3076923076923077
1,0.9622641509433962
2,1.3703703703703705
3,0.9354838709677419
4,1.1935483870967742
5,0.9239130434782609
6,1.2432432432432432
7,1.2266666666666666
8,0.925531914893617
9,0.9310344827586207
10,0.9452054794520548
11,0.9384615384615385
12,0.9326923076923077
13,1.2173913043478262
14,0.9701492537313433
15,1.24
16,1.1724137931034482
17,0.9402985074626866
18,0.9368421052631579
19,1.3877551020408163
20,1.2244897959183674
21,1.2580645161290323
22,0.9493670886075949
23,0.9418604651162791
24,0.9550561797752809
25,0.9605263157894737
26,1.2380952380952381
27,1.2820512820512822
28,0.9404761904761905
29,0.9444444444444444
30,1.2413793103448276
31,0.95
32,1.2112676056338028
33,1.0909090909090908
34,0.9305555555555556
35,1.1891891891891893
36,0.9431818181818182
37,1.2962962962962963
38,0.95
39,0.908256880733945
40,1.3333333333333333
41,1.1688311688311688
42,0.9326923076923077
43,1.2340425531914894
44,0.9710144927536232
45,1.2380952380952381
46,0.9285714285714286
47,0.9814814814814815
48,1.2542372881355932
49,1.225
50,1.1529411764705881
51,1.0980392156862746
52,0.9428571428571428
53,0.9444444444444444
54,0.9322033898305084
55,1.2692307692307692
56,1.1746031746031746
57,1.2820512820512822
58,0.9444444444444444
59,0.9468085106382979
60,1.2758620689655173
61,1.2380952380952381
62,0.9080459770114943
63,1.2881355932203389
64,0.925531914893617
65,0.8902439024390244
66,0.9672131147540983
67,0.93
68,0.9636363636363636
69,0.9242424242424242
70,1.2131147540983607
71,0.9365079365079365
72,0.9516129032258065
73,1.2727272727272727
74,0.9239130434782609
75,1.1363636363636365
76,0.9365079365079365
77,0.9193548387096774
78,0.9509803921568627
79,1.28
80,1.2727272727272727
81,1.3725490196078431
82,0.9444444444444444
83,1.25
84,0.9130434782608695
85,1.1594202898550725
86,1.3181818181818181
87,0.9384615384615385
88,0.9270833333333334
89,0.927710843373494
90,1.3220338983050848
91,1.352112676056338
92,0.9166666666666666
93,0.9838709677419355
94,0.9452054794520548
95,1.1395348837209303
96,0.9375
97,0.9682539682539683
98,1.183673469387755
99,0.9482758620689655
