100
0,0.7634408602150538
1,0.7846153846153846
2,1.0277777777777777
3,0.7372881355932204
4,0.925
5,0.794392523364486
6,0.8363636363636363
7,0.8288288288288288
8,0.7699115044247787
9,0.7431192660550459
10,0.7752808988764045
11,0.7625
12,0.7950819672131147
13,0.9824561403508771
14,0.8227848101265823
15,0.9538461538461539
16,0.9714285714285714
17,0.7777777777777778
18,0.712
19,1.0625
20,0.967741935483871
21,0.8863636363636364
22,0.8152173913043478
23,0.75
24,0.7456140350877193
25,0.7604166666666666
26,1.0196078431372548
27,1.0416666666666667
28,0.797979797979798
29,0.85
30,0.8089887640449438
31,0.7916666666666666
32,0.9148936170212766
33,0.7636363636363637
34,0.7701149425287356
35,0.8979591836734694
36,0.7757009345794392
37,0.8045977011494253
38,0.7480314960629921
39,0.7388059701492538
40,0.8571428571428571
41,0.8737864077669902
42,0.7238805970149254
43,0.9354838709677419
44,0.7528089887640449
45,1.0612244897959184
46,0.7459016393442623
47,0.8153846153846154
48,0.8604651162790697
49,0.875
50,0.8909090909090909
51,0.8888888888888888
52,0.7557251908396947
53,0.7727272727272727
54,0.8333333333333334
55,1.03125
56,0.8505747126436781
57,0.9433962264150944
58,0.7846153846153846
59,0.7739130434782608
60,0.891566265060241
61,0.896551724137931
62,0.7669902912621359
63,0.9156626506024096
64,0.75
65,0.776595744680851
66,0.8082191780821918
67,0.7622950819672131
68,0.7571428571428571
69,0.7922077922077922
70,0.8604651162790697
71,0.7866666666666666
72,0.7972972972972973
73,0.8536585365853658
74,0.7456140350877193
75,0.8547008547008547
76,0.8676470588235294
77,0.7702702702702703
78,0.7578125
79,0.9696969696969697
80,0.8376068376068376
81,0.8333333333333334
82,0.7456140350877193
83,1.0204081632653061
84,0.7875
85,0.8247422680412371
86,0.9206349206349206
87,0.7922077922077922
88,0.7478991596638656
89,0.7333333333333333
90,0.8125
91,0.8807339449541285
92,0.7674418604651163
93,0.7721518987341772
94,0.7931034482758621
95,0.8828828828828829
96,0.7894736842105263
97,0.8133333333333334
98,0.8656716417910447
99,0.8461538461538461
